Pino's Salon & Medispa	70 Victoria St N, Kitchener, ON N2H 5C2, Canada	0900-1800	43.45472409999999	-80.49528699999999	beauty_salon
Guelph Medical Laser & Skin Centre	89 Dawson Rd Suite 209, #2, Guelph, ON N1H 1B1, Canada	1030-1900	43.5492301	-80.2784301	beauty_salon
Rexall	425 University Ave, Waterloo, ON N2K 4C9, Canada	0800-2200	43.4898989	-80.4921877	beauty_salon
Fusion Hair Studio	1460 Gordon St, Guelph, ON N1L 1C8, Canada	0900-1800	43.51076079999999	-80.1957297	beauty_salon
First Choice Haircutters	666 Woolwich St, Guelph, ON N1H 7G5, Canada	1000-1800	43.558984	-80.269985	beauty_salon
Rexall	265 Eramosa Rd, Guelph, ON N1E 2M7, Canada	0900-2100	43.5572785	-80.2483385	beauty_salon
JC's Hair Design	380 Eramosa Rd, Guelph, ON N1E 2N1, Canada	0900-1800	43.5616223	-80.2496563	beauty_salon
Great Clips	6911 Derry Rd Unit E03, Milton, ON L9T 7H5, Canada	0900-2100	43.4964944	-79.8728149	beauty_salon
First Choice Haircutters	255 Dundas St E, Waterdown, ON L0R 2H6, Canada	0900-2000	43.3310088	-79.89771610000001	beauty_salon
Voila Salon Sportsworld	4336 King St E, Kitchener, ON N2P 3W6, Canada	0900-1900	43.4077478	-80.3962906	beauty_salon
Wispers Day Spa	20 Dickson St Unit 102, Cambridge, ON N1R 1T4, Canada	0800-2000	43.35998439999999	-80.31410790000001	beauty_salon
Nail Trix Ltd	606 Laurelwood Dr, Waterloo, ON N2V 2S6, Canada	0930-1900	43.4717047	-80.59332119999999	beauty_salon
Trendz	102 Main St S, Georgetown, ON L7G 3E4, Canada	1000-2000	43.6489218	-79.9257543	beauty_salon
Flo Hair Lounge	200 Victoria St N, Kitchener, ON N2H 5C6, Canada	0900-1900	43.45649829999999	-80.48945900000001	beauty_salon
MiTime Spa & Laser	22 Twin Willow Crescent, Brampton, ON L7A 1K1, Canada	0900-2100	43.7299326	-79.83008439999999	beauty_salon
Gina's Spa Hair Studio Medi Spa	6 Regina St N, Waterloo, ON N2J 2Z8, Canada	0900-1900	43.465732	-80.5211193	beauty_salon
Campus Estates Hairstyling	35 Harvard Rd, Guelph, ON N1G 3A2, Canada	0900-2000	43.52477759999999	-80.22198399999999	beauty_salon
Tips N Toes Nails Salon	800 Franklin Blvd, Cambridge, ON N1R 7Z1, Canada	0930-1900	43.3796978	-80.2996009	beauty_salon
Magicuts	55 Pinebush Rd #200, Cambridge, ON N1R 8K5, Canada	0900-1800	43.408205	-80.32463899999999	beauty_salon
The Salon And Spa	20 Stevenson St S, Guelph, ON N1E 5N1, Canada	1000-1900	43.55338500000001	-80.2349	beauty_salon
Magicuts	THE ELGIN CENTRE, 970 Franklin Blvd, Cambridge, ON N1R 8R3, Canada	0900-1800	43.3925212	-80.30411099999999	beauty_salon
The Spa	717 King St E, Cambridge, ON N3H 3N8, Canada	0930-1930	43.3957724	-80.3579403	beauty_salon
Nail Tek	250 Dundas St S, Cambridge, ON N1R 8A8, Canada	1000-1900	43.3544435	-80.288674	beauty_salon
Clippers	85 Dickson St, Cambridge, ON N1R 7A5, Canada	0930-1800	43.3597699	-80.31151539999999	beauty_salon
First Choice Haircutters	372 Queen St, Acton, ON L7J 2Y5, Canada	0900-1800	43.637285	-80.026347	beauty_salon
Rudy & Trudy Hairstylists	24 Hopeton St, Cambridge, ON N1R 3T3, Canada	0900-1700	43.3698322	-80.3145752	beauty_salon
Advanced Electrolysis & Laser Therapy	464 Victoria Road North, Guelph, ON N1E 6M1, Canada	Unknown	43.57803610000001	-80.2603343	beauty_salon
Magicuts	200 Lorraine Ave, Kitchener, ON N2B 3R3, Canada	0900-2000	43.4608256	-80.4410402	beauty_salon
Smooth Solutions Spa & Laser Clinic	129 Mill St E, Acton, ON L7J 1H9, Canada	1000-2000	43.6332629	-80.0377781	beauty_salon
Hair Plus	170 University Ave W Unit 27, Waterloo, ON N2L 3E9, Canada	1000-2000	43.4726663	-80.538091	beauty_salon
First Choice Nail Salon	350 Tower St S, Fergus, ON N1M 2P6, Canada	0930-1900	43.7020436	-80.3755728	beauty_salon
Jameel De Stefano Salon	12 Martin St, Milton, ON L9T 2P9, Canada	0700-1500	43.5136398	-79.88336439999999	beauty_salon
Studio So Lara	235 Ira Needles Blvd Bldg. C Unit 4, Kitchener, ON N2N 0B2, Canada	0945-2015	43.4244746	-80.5536789	beauty_salon
Hair By Savija	119 Michigan Ave, Cambridge, ON N3C 0C9, Canada	Unknown	43.449375	-80.3105803	beauty_salon
Secret Hair Studio	483 Guelph St, Kitchener, ON N2H 5Y2, Canada	Unknown	43.4631666	-80.4934948	beauty_salon
TS Nails	970 Franklin Blvd, Cambridge, ON N1R 8R2, Canada	0900-1900	43.3925866	-80.3042542	beauty_salon
Magicuts	130 Cedar Street #39 WESTGATE CENTRE, Cambridge, ON N1S 1W4, Canada	0900-1800	43.35274099999999	-80.329362	beauty_salon
Sun Magic Tanning and Beauty Spa	645 Westmount Rd E, Kitchener, ON N2E 3S3, Canada	1100-1900	43.421129	-80.50294699999999	beauty_salon
Satiny Smooth Laser Hair Removal	501 Krug St, Kitchener, ON N2B 1L3, Canada	1000-1800	43.45625949999999	-80.46101329999999	beauty_salon
Lux Hair Studio	169 Woolwich St, Guelph, ON N1H 3V4, Canada	0900-2100	43.548343	-80.252168	beauty_salon
Beauty Mantra Salon	261 Hespeler Rd, Cambridge, ON N1R 3H8, Canada	1000-1800	43.3875243	-80.3211618	beauty_salon
Synergy Esthetics	173 Rodney St, Waterloo, ON N2J 1G4, Canada	1000-1930	43.465152	-80.507678	beauty_salon
Mink Hair Lounge	43 Main St S, Georgetown, ON L7G 5M9, Canada	0930-1530	43.6502752	-79.9269719	beauty_salon
Designs By Julia	81 Surrey St E, Guelph, ON N1H 3P7, Canada	1000-1900	43.5436249	-80.2440137	beauty_salon
Marilyn's Hair Design	715 Wellington St W, Guelph, ON N1H 8L8, Canada	0830-1700	43.5211477	-80.2690725	beauty_salon
Salon DiLoreto	355 Woolwich St, Guelph, ON N1H 3W6, Canada	0900-1800	43.5517451	-80.2583398	beauty_salon
Carousel Salon & Spa	4 Park Ave W, Elmira, ON N3B 1L2, Canada	0900-1800	43.5974903	-80.56044779999999	beauty_salon
Classical Aesthetics	115 Downey Rd, Guelph, ON N1C 1A2, Canada	0930-1700	43.49943299999999	-80.23749	beauty_salon
Nail Perfection	6 Queen St E, Cambridge, ON N3C 2A6, Canada	1000-1900	43.4312929	-80.310373	beauty_salon
Volum Studio & Spa	550 King St N, Waterloo, ON N2L 5W6, Canada	1100-1900	43.49763709999999	-80.52597659999999	beauty_salon
Romana's Esthetics	726 Belmont Ave W, Kitchener, ON N2M 1P2, Canada	0900-1800	43.4543632	-80.5183188	beauty_salon
SB Electrolysis	310 Main St E Suite 201, Milton, ON L9T 1P4, Canada	1000-1830	43.51536619999999	-79.88040780000001	beauty_salon
Natural Solutions Salon & Spa	435 Stone Rd W, Guelph, ON N1G 2X6, Canada	1100-1900	43.51827470000001	-80.2387533	beauty_salon
Ziggy's Cycle	417 King St W, Kitchener, ON N2G 1C2, Canada	1000-1800	43.4522565	-80.4971029	bicycle_store
Spokes N' Slopes	307 Steeles Ave E, Milton, ON L9T 1Y2, Canada	0900-2100	43.5240056	-79.8921534	bicycle_store
Royal Distributing Inc	925 Woodlawn Rd W, Guelph, ON N1K 1B7, Canada	0900-1800	43.535956	-80.3185185	bicycle_store
Sport Chek	Unit #D2, 655 Fairway Rd S, Kitchener, ON N2C 1X4, Canada	1000-1900	43.4185719	-80.4496387	bicycle_store
Sport Chek	550 King St N, Waterloo, ON N2L 5W6, Canada	1000-1900	43.4996276	-80.5274805	bicycle_store
Sport Chek	225 The Boardwalk Unit #3, Kitchener, ON N2N 0B1, Canada	1000-1900	43.4346516	-80.5620237	bicycle_store
The Wike Bicycle Company	150 Stevenson St S, Guelph, ON N1E 5N7, Canada	0700-1530	43.5497801	-80.2297301	bicycle_store
Ciclo Werks	14 Water St N, Cambridge, ON N1R 3B1, Canada	1200-1700	43.3593561	-80.3156091	bicycle_store
Grand River Cycle	410 Hespeler Rd #3, Cambridge, ON N1R 6J6, Canada	1000-1800	43.394632	-80.32408099999999	bicycle_store
UW Bike Centre	200 University Avenue West Student Life Centre (SLC) 0101, Waterloo, ON N2L 3G1, Canada	1300-1800	43.47159670000001	-80.5456196	bicycle_store
CYCLE ELECTRIC	10 Wyman Rd, Waterloo, ON N2V 1K7, Canada	1000-1900	43.50491820000001	-80.5376023	bicycle_store
Vettor Small Engine & Bicycle Ltd.	5032 Whitelaw Rd, Guelph, ON N1H 6J3, Canada	1200-1800	43.5015575	-80.2640478	bicycle_store
True North Cycles	6237 Sixth Line, Belwood, ON N0B 1J0, Canada	0900-1700	43.748046	-80.28097	bicycle_store
Freewheel Cycle	9 King St W, Dundas, ON L9H 1T5, Canada	1000-1700	43.2662226	-79.95425399999999	bicycle_store
The Bicycle Tailor	170 St Andrew St E, Fergus, ON N1M 1P8, Canada	1000-1700	43.7065066	-80.3770637	bicycle_store
Recycle Cycles	37 Market Ln, Kitchener, ON N2H 2V5, Canada	1000-1730	43.4484957	-80.48464520000002	bicycle_store
Black Arrow Cycles	50 Queen St S, Kitchener, ON N2G 1V6, Canada	1000-1900	43.44921710000001	-80.4898863	bicycle_store
Flying Monkey Bike Shop & Coffee Bar	6 Main St N, Campbellville, ON L0P 1B0, Canada	1000-1500	43.48717000000001	-79.9823531	bicycle_store
Sport Chek	280 Guelph St Units 70 & 71, Georgetown, ON L7G 4B1, Canada	1100-1900	43.6481024	-79.8982688	bicycle_store
Sport Chek	1150 Steeles Ave E J2, Milton, ON L9T 6C8, Canada	1000-1900	43.54063499999999	-79.87276899999999	bicycle_store
Hamilton Trike and 'bent	861 Brock Rd, Dundas, ON L9H 5E4, Canada	0000-2000	43.32577209999999	-80.0168436	bicycle_store
Sport Chek	2445 Appleby Line Unit #A03, Burlington, ON L7L 0B6, Canada	1000-1900	43.4053998	-79.80327170000001	bicycle_store
Caledon Hills Cycling	15640 McLaughlin Rd, Inglewood, ON L7C 1M3, Canada	1200-1800	43.79573480000001	-79.93288079999999	bicycle_store
Bicycle Works	316 Dundas St E, Waterdown, ON L8B 1A9, Canada	1000-1800	43.3338788	-79.89211639999999	bicycle_store
Sport Chek	355 Hespeler Rd Unit CRU - 07, Cambridge, ON N1R 6B3, Canada	1100-1900	43.3936478	-80.318657	bicycle_store
Pedalinx Bike Shop	3221 Derry Rd W #15, Mississauga, ON L5N 7L7, Canada	1030-1900	43.5832529	-79.7791153	bicycle_store
Speed River Bicycle	135 Wyndham St N, Guelph, ON N1H 4E9, Canada	1000-1700	43.5473569	-80.25024119999999	bicycle_store
Backpeddling	100 Crimea St Unit A7, Guelph, ON N1H 2Y6, Canada	1000-1800	43.5365773	-80.2627354	bicycle_store
Dundas Speed Shop	63 Head St #5, Dundas, ON L9H 3H8, Canada	1000-1700	43.2672	-79.97413999999999	bicycle_store
McPhail's Cycle & Sports Ltd	98 King St N, Waterloo, ON N2J 2X4, Canada	0900-1800	43.468363	-80.52296299999999	bicycle_store
Ski 'n' Cycle Hut Inc	1010 King St E #519-571-0917, Kitchener, ON N2G 2M9, Canada	1030-1630	43.4425576	-80.4728707	bicycle_store
Paramount Sports - Skis, Bikes, Boards	30 Arrow Rd, Guelph, ON N1K 1S6, Canada	1100-1700	43.55469859999999	-80.2949828	bicycle_store
King Street Cycles	2 King St S, Waterloo, ON N2J 1N8, Canada	0930-1800	43.46511450000001	-80.522178	bicycle_store
The Hub Bicycle Shop	22 Queen St W, Cambridge, ON N3C 1G1, Canada	1000-1700	43.4307801	-80.3116797	bicycle_store
East Side Cycle & Sports	1264 Victoria St N, Kitchener, ON N2B 3C9, Canada	1200-1800	43.46909099999999	-80.450317	bicycle_store
True North Cycles LTD	185-119 St Andrew St E, Fergus, ON N1M 1P9, Canada	Unknown	43.70649299999999	-80.3769781	bicycle_store
Winterborne Bicycle Institute	180 Southgate Dr #8, Guelph, ON N1G 4P5, Canada	1200-0300	43.4990578	-80.2135165	bicycle_store
Guelph CycleTherapy	113 Northumberland St, Guelph, ON N1H 3B1, Canada	0900-2000	43.5408007	-80.2544915	bicycle_store
Evader e bikes Guelph	5457 highway 6 north, Guelph, ON N1H 6J2, Canada	1000-1700	43.57565869999999	-80.28490470000001	bicycle_store
Bizikleta Sales And Service	Cambridge, ON N3H 3N6, Canada	0900-1800	43.3961287	-80.3591694	bicycle_store
ZM Cycle and Fitness	131 Strange St, Kitchener, ON N2G 1R4, Canada	1000-1800	43.45005200000001	-80.509438	bicycle_store
SWIFT	13 Cardill Crescent, Waterloo, ON N2L 3Y7, Canada	Unknown	43.480582	-80.534797	bicycle_store
SWIFT Bike Shop - Bicycle Sales | Services	13 Cardill Crescent, Waterloo, ON N2L 3Y7, Canada	1000-1700	43.480582	-80.534797	bicycle_store
Tom's Clearance Bikes	532 Forest Gate Crescent, Waterloo, ON N2V 2X3, Canada	Unknown	43.47604690000001	-80.596978	bicycle_store
Spokes n slopes	118 Guelph St #6, Georgetown, ON L7G 4A3, Canada	1200-1600	43.6504462	-79.91449949999999	bicycle_store
Mill Town Cycle	212 Main St E, Milton, ON L9T 1N8, Canada	1000-1700	43.5130364	-79.88299219999999	bicycle_store
Country Side Cycle	4751 Herrgott Rd, Wallenstein, ON N0B 2S0, Canada	0800-1800	43.5987823	-80.63557150000001	bicycle_store
Rock and Road Cycle and Sports Inc.	2501 Guelph Line, Burlington, ON L7M 2A3, Canada	1030-1700	43.375986	-79.8360168	bicycle_store
Sport Chek	17 Clappison Ave #2, Waterdown, ON L8B 0Y2, Canada	1000-1900	43.31853530000001	-79.91368039999999	bicycle_store
Lynx and Hare Cycles	19785 Main St, Alton, ON L7K 0C2, Canada	1000-1800	43.8601011	-80.06823770000001	bicycle_store
Value Village	120 Ottawa St N, Kitchener, ON N2H 3K5, Canada	1100-1900	43.4440015	-80.4691959	book_store
Value Village	214 Silvercreek Pkwy N, Guelph, ON N1H 7P8, Canada	1100-1900	43.54266940000001	-80.28503359999999	book_store
The Dragon	55 Wyndham St N T-19B, Guelph, ON N1H 7T8, Canada	1200-1800	43.5463729	-80.246549	book_store
Carry-On Comics & Books	32 King St N, Waterloo, ON N2J 2W8, Canada	1100-1800	43.4661559	-80.5224899	book_store
Indigo	435 Stone Rd W, Guelph, ON N1G 2X6, Canada	1000-2000	43.5181049	-80.23781009999999	book_store
Words Worth Books Ltd	96 King St S, Waterloo, ON N2J 1P5, Canada	0900-1800	43.463001	-80.52159669999999	book_store
Value Village	480 Hespeler Rd, Cambridge, ON N1R 7R9, Canada	1100-1900	43.39773619999999	-80.3266289	book_store
Old Goat Books	99 King St N, Waterloo, ON N2J 2X5, Canada	1000-1800	43.4685961	-80.5235879	book_store
Value Village	50 Horseshoe Crescent, Waterdown, ON L0R 2H2, Canada	1100-1900	43.316662	-79.91843709999999	book_store
Indigo	1180 Steeles Ave E, Milton, ON L9T 6C8, Canada	1000-2000	43.5403975	-79.8718782	book_store
Gospel Lighthouse Bookstore	580 Hespeler Rd, Cambridge, ON N1R 6J8, Canada	1000-1700	43.40290339999999	-80.3282832	book_store
Christ The Way Bookstore	156 Bedford Rd, Kitchener, ON N2G 3A4, Canada	1000-1730	43.4379522	-80.4764611	book_store
The Bookery	191 St Andrew St W, Fergus, ON N1M 1N6, Canada	1200-1700	43.7049606	-80.3787227	book_store
Unbounds Books	151 Charles St W, Kitchener, ON N2G 1H6, Canada	0900-1700	43.4512677	-80.49864199999999	book_store
The Bookshelf	41 Quebec St, Guelph, ON N1H 2T1, Canada	1100-1700	43.5454125	-80.2504411	book_store
Gospel Lighthouse	176 Speedvale Ave W, Guelph, ON N1H 1C3, Canada	1000-1700	43.550762	-80.278196	book_store
Guelph Campus Co-op Bookstore	50 Stone Road East Rm 037 Johnston Hall, University of Guelph, Guelph, ON N1G 2W1, Canada	0830-1700	43.5330806	-80.2287456	book_store
The University Bookstore	50 Stone Rd E, Guelph, ON N1G 2M7, Canada	0900-1500	43.5306009	-80.22710219999999	book_store
The Dragon	987 Gordon St Unit 5B, Guelph, ON N1G 4W3, Canada	1200-1800	43.521431	-80.21246599999999	book_store
Kitchener Comic Book Warehouse	3310 King St E, Kitchener, ON N2A 1B3, Canada	1100-1900	43.4259159	-80.4221642	book_store
Thrift on Kent	50 Kent Ave, Kitchener, ON N2G 3R1, Canada	1000-1200	43.4431075	-80.47788760000002	book_store
Mystery & Mayhem Books	33 Brant Rd S, Cambridge, ON N1S 2W4, Canada	0900-1700	43.356469	-80.322456	book_store
Laurier Bookstore	50 Bricker Ave, Waterloo, ON N2L 3C5, Canada	Unknown	43.4732795	-80.529278	book_store
Value Village	330 Farmers Market Rd Unit 100, Waterloo, ON N2V 0A5, Canada	1100-1900	43.510824	-80.549663	book_store
InSpirit Centre	61 Main St S, Georgetown, ON L7G 3G2, Canada	1500-1900	43.6499519	-79.9264839	book_store
International News	280 Guelph St, Georgetown, ON L7G 4B1, Canada	Unknown	43.6487029	-79.89952319999999	book_store
Beaumont Mill Antiques & Collectables	586 Main St, Georgetown, ON L7G 3T6, Canada	1000-1700	43.6767304	-79.9290198	book_store
Indigo	280 Guelph St Unit 32, Georgetown, ON L7G 4B1, Canada	1000-2100	43.6487658	-79.8973364	book_store
Indigospirit - Georgetown Market Place	280 Guelph St Unit 32, Georgetown, ON L7G 4B1, Canada	1100-1900	43.6487662	-79.897336	book_store
Value Village	50 Gateway Park Dr, Kitchener, ON N2P 2J4, Canada	1100-1900	43.4083172	-80.3920174	book_store
Carousel Kids	255 Dundas St E #24, Waterdown, ON L8B 0E5, Canada	1000-1730	43.3320812	-79.8979466	book_store
Versatile Plumbing	435 Parkside Dr, Waterdown, ON L0R 2H1, Canada	Unknown	43.3478485	-79.88990319999999	book_store
A Second Look Books And Movies	31 King St W, Kitchener, ON N2G 1A1, Canada	1200-1700	43.449921	-80.489842	book_store
Scholar's Choice Retail Store	1187 Fischer-Hallman Rd #430, Kitchener, ON N2E 4H9, Canada	1000-1800	43.4056491	-80.5010324	book_store
Waterdown Retail	64 Hamilton St N, Waterdown, ON L8B 0E6, Canada	1100-1900	43.33204999999999	-79.896115	book_store
Lookin' For Heroes	83 Ontario St S, Kitchener, ON N2G 1X5, Canada	1000-1800	43.44917969999999	-80.49124429999999	book_store
Gospel Lighthouse	385 Frederick St unit 34, Kitchener, ON N2H 2P2, Canada	1000-1700	43.45732889999999	-80.472938	book_store
KW Bookstore	308 King St W, Kitchener, ON N2G 1B7, Canada	1000-1600	43.4519483	-80.4948215	book_store
Millpond Records & Books	4 Queen St W, Cambridge, ON N3C 1G1, Canada	1000-1600	43.4311286	-80.31091959999999	book_store
Unity Canada	2631 Kingsway Dr, Kitchener, ON N2C 1A7, Canada	0000-0000	43.4320116	-80.4452991	book_store
The Hive And Grove Centre for Holistic Wellness	226 Frederick St, Kitchener, ON N2H 2M8, Canada	Unknown	43.4541815	-80.4811569	book_store
Living Waters Book & Toy	122 Church St W, Elmira, ON N3B 1N3, Canada	0900-1700	43.6014056	-80.570691	book_store
Gifts for the Soul Shop	226 Frederick St, Kitchener, ON N2H 2M8, Canada	Unknown	43.4542849	-80.4811754	book_store
Discount Recovery Books	99 Water St N, Kitchener, ON N2H 5B1, Canada	Unknown	43.4545469	-80.4924024	book_store
Goodwill Donation Centre	130 Cedar St #33, Cambridge, ON N1S 1W4, Canada	1000-1800	43.3528117	-80.3292189	book_store
John George Smart	115 Woolwich St, Guelph, ON N1H 3V1, Canada	0900-1700	43.5479194	-80.24897109999999	book_store
Sunrise Books	366 Speedvale E, Guelph, ON N1E 1N5, Canada	1000-1700	43.56791539999999	-80.25794859999999	book_store
Indigo - Cambridge	355 Hespeler Rd Unit 8, Cambridge, ON N1R 6B3, Canada	1000-2000	43.3924998	-80.3208203	book_store
What the Dickens Books & Curios	145 Mill St E, Acton, ON L7J 1H9, Canada	1000-1700	43.6337266	-80.0372885	book_store
Twice Loved Books	62 Metcalfe St, Elora, ON N0B, Canada	1000-1700	43.68159	-80.429934	book_store
Retro Rocket Comics and Toys	50A Hopeton St, Cambridge, ON N1R 3T3, Canada	1200-1600	43.3708333	-80.31527779999999	book_store
Studiocomix Press Ltd.	385 Frederick St Unit #12, Kitchener, ON N2H 2P2, Canada	0900-1700	43.4572853	-80.4727587	book_store
Magic Pebble Books	153 Geddes St, Elora, ON N0B 1S0, Canada	1000-1700	43.68391509999999	-80.4308313	book_store
Indigo - Kitchener	225 Fairway Rd S Unit CRU-04, Kitchener, ON N2C 1X2, Canada	1000-2000	43.4203365	-80.43849949999999	book_store
POP Books	8167 Wellington 19, Fergus, ON N1M 2W4, Canada	0830-1700	43.73128079999999	-80.3691558	book_store
Christian Science Reading Room	58 Water St N, Kitchener, ON N2H 5A8, Canada	Unknown	43.45326619999999	-80.4939048	book_store
Flints CCG	248 Stirling Ave S Unit #7, Kitchener, ON N2G 3M9, Canada	1200-2100	43.4404693	-80.4857875	book_store
Indigo - Conestoga	550 King St N, Waterloo, ON N2L 5W6, Canada	1100-1900	43.4993498	-80.5268578	book_store
White Rabbit Books	118 Mill St, Georgetown, ON L7G 2C5, Canada	1000-1800	43.6492405	-79.92663259999999	book_store
W Store | Course Materials + Supplies UWaterloo	University of Waterloo, South Campus Hall, Waterloo, ON N2L 3G1, Canada	0900-1700	43.4692035	-80.5401298	book_store
Bingemans	425 Bingemans Centre Dr, Kitchener, ON N2B 3X7, Canada	1000-2245	43.4746719	-80.4517202	bowling_alley
Towne Bowl	11 Ottawa St N, Kitchener, ON N2H 3K1, Canada	1100-2200	43.4420969	-80.47045	bowling_alley
ibowl	10 Park Hill Rd E, Cambridge, ON N1R 1P2, Canada	1100-2300	43.3635589	-80.3149779	bowling_alley
Lawn Bowling Green	Dundas Driving Park Rd, Dundas, ON L9H, Canada	Unknown	43.2707599	-79.9517087	bowling_alley
Charles St. Transit Terminal	Charles St W, 15 Charles St W, Kitchener, ON N2G 1H3, Canada	Unknown	43.44956219999999	-80.49225679999999	bus_station
Guelph Central Station Platform 21	Guelph, ON N1H 7R7, Canada	Unknown	43.545791	-80.2458	bus_station
Guelph Central Station Platform 1	Guelph, ON N1H 7R7, Canada	Unknown	43.546108	-80.245165	bus_station
Guelph Central Station Platform 22	Guelph, ON N1H 7R7, Canada	Unknown	43.5456921	-80.24586359999999	bus_station
Guelph Central Station Platform 2	Guelph, ON N1H 7R7, Canada	Unknown	43.546204	-80.24498200000001	bus_station
Guelph Central Station	Guelph, ON N1H 7R7, Canada	Unknown	43.5460456	-80.2451674	bus_station
Guelph Central Station Platform 3	Guelph, ON N1H 7R7, Canada	Unknown	43.546118	-80.245023	bus_station
Guelph Central Station Platform 20	Guelph, ON N1H 7R7, Canada	Unknown	43.54583700000001	-80.245397	bus_station
Guelph Central Station Platform 5	Guelph, ON N1H 7R7, Canada	Unknown	43.54586	-80.24527499999999	bus_station
Guelph Central Station Platform 19	Guelph, ON N1H 7R7, Canada	Unknown	43.54569	-80.245525	bus_station
Guelph Central Station Platform 6	Guelph, ON N1H 7R7, Canada	Unknown	43.54571	-80.24541099999999	bus_station
Guelph Central Station Platform 18	Guelph, ON N1H 7R7, Canada	Unknown	43.545545	-80.245645	bus_station
Guelph Central Station Platform 7	Guelph, ON N1H 7R7, Canada	Unknown	43.545593	-80.245533	bus_station
Guelph Central Station Platform 8	Guelph, ON N1H 7R7, Canada	Unknown	43.544946	-80.246212	bus_station
Eramosa at Stevenson eastbound	Guelph, ON N1E 2M8, Canada	Unknown	43.559504	-80.24889499999999	bus_station
University Centre North Loop Platform 8	Guelph, ON N1G 1Y4, Canada	Unknown	43.529735	-80.22469699999999	bus_station
University of Guelph	Guelph, ON N1G 1Y4, Canada	Unknown	43.52937319999999	-80.22525019999999	bus_station
Stone Road Mall Platform 3	Guelph, ON N1G 2Z8, Canada	Unknown	43.518398	-80.239676	bus_station
Victoria at Decorso Southbound	Guelph, ON N1L 1E6, Canada	Unknown	43.52648	-80.18899499999999	bus_station
Maple Grove / Compass	Cambridge, ON N3H 4R6, Canada	Unknown	43.43095999999999	-80.345038	bus_station
330 Pinebush Rd.	Cambridge, ON N1T 1Z6, Canada	Unknown	43.41326399999999	-80.29861400000001	bus_station
Cambridge Smart Centre	Cambridge, ON N1R 8K5, Canada	Unknown	43.4117165	-80.3236008	bus_station
30 Pinebush Rd.	Cambridge, ON N1R, Canada	Unknown	43.40880800000001	-80.324299	bus_station
55 Pinebush Rd.	Cambridge, ON N1R 8R5, Canada	Unknown	43.408521	-80.32436799999999	bus_station
Pinebush Station	Cambridge, ON N1R 6J5, Canada	Unknown	43.408311	-80.32728399999999	bus_station
Pinebush Station (East Side)	Cambridge, ON N1R 8E2, Canada	Unknown	43.408022	-80.3272996	bus_station
Pinebush Station	Cambridge, ON N1R 8E2, Canada	Unknown	43.407749	-80.32777399999999	bus_station
Pinebush Station (West Side)	Cambridge, ON N1R 6J8, Canada	Unknown	43.407797	-80.328623	bus_station
Pinebush Station	Cambridge, ON N1R 6J8, Canada	Unknown	43.407581	-80.32818499999999	bus_station
Ion Pinebush Southbound	Cambridge, ON N1R 6J8, Canada	Unknown	43.407203	-80.328043	bus_station
Eagle / Industrial	Cambridge, ON N3H 4R7, Canada	Unknown	43.407286	-80.333039	bus_station
Eagle / Industrial	Cambridge, ON N3H 4R7, Canada	Unknown	43.40701800000001	-80.333546	bus_station
Maple Grove / Fountain (East Side)	Cambridge, ON N3E 1A2, Canada	Unknown	43.424587	-80.37827399999999	bus_station
561 Hespeler Rd.	561 Hespeler Rd, Cambridge, ON N1R 6J4, Canada	Unknown	43.40290099999999	-80.326228	bus_station
Maple Grove / Fountain (West Side)	Cambridge, ON N3E 1A3, Canada	Unknown	43.424055	-80.379919	bus_station
Eagle / Providence	Cambridge, ON N3H 0A1, Canada	Unknown	43.40588100000001	-80.341118	bus_station
Eagle / Providence	Cambridge, ON N3H, Canada	Unknown	43.405675	-80.341443	bus_station
Toyota Cambridge Gate 2	Cambridge, ON N0B 1M0, Canada	Unknown	43.41943599999999	-80.37559	bus_station
Toyota Cambridge Gate 1	Cambridge, ON N0B 1M0, Canada	Unknown	43.41667899999999	-80.374048	bus_station
Eagle / Concession	Cambridge, ON N3H 1E1, Canada	Unknown	43.404763	-80.34693999999999	bus_station
Cambridge Centre Station	Cambridge, ON N1R, Canada	Unknown	43.393002	-80.32253000000001	bus_station
Cambridge Centre Station	Cambridge, ON N1R, Canada	Unknown	43.392901	-80.322464	bus_station
Cambridge Centre Station	Cambridge, ON N1R, Canada	Unknown	43.392958	-80.322822	bus_station
Cambridge Centre	Cambridge, ON N1R, Canada	Unknown	43.392858	-80.322707	bus_station
Cambridge Centre Station	Cambridge, ON N1R, Canada	Unknown	43.392605	-80.32227400000001	bus_station
Cambridge Centre Station	Cambridge, ON N1R, Canada	Unknown	43.392708	-80.32296099999999	bus_station
Cambridge Centre Station	Cambridge, ON N1R, Canada	Unknown	43.39252899999999	-80.322482	bus_station
Cambridge Centre Station	Cambridge, ON N1R, Canada	Unknown	43.392495	-80.322734	bus_station
Eagle / William	Cambridge, ON N3H 3W3, Canada	Unknown	43.40003599999999	-80.36187799999999	bus_station
Can-Amera Station	Cambridge, ON N1R 3H8, Canada	Unknown	43.3864977	-80.3209905	bus_station
King / Grand River Hospital - Freeport Campus	Kitchener, ON N2A, Canada	Unknown	43.423359	-80.411406	bus_station
Can-Amera	Cambridge, ON N1R 3H3, Canada	Unknown	43.3853349	-80.32104679999999	bus_station
Mill St. E. @ Elgin St. S.	Acton, ON L7J 1K8, Canada	Unknown	43.6315536	-80.0392075	bus_station
